year,state,ALLSKY_SFC_PAR_TOT_Kharif,ALLSKY_SFC_SW_DWN_Kharif,GWETPROF_Kharif,GWETROOT_Kharif,GWETTOP_Kharif,PRECTOTCORR_Kharif,QV2M_Kharif,RH2M_Kharif,T2M_Kharif,T2M_MAX_Kharif,T2M_MIN_Kharif,T2M_RANGE_Kharif,WS10M_Kharif,ALLSKY_SFC_PAR_TOT_Rabi,ALLSKY_SFC_SW_DWN_Rabi,GWETPROF_Rabi,GWETROOT_Rabi,GWETTOP_Rabi,PRECTOTCORR_Rabi,QV2M_Rabi,RH2M_Rabi,T2M_Rabi,T2M_MAX_Rabi,T2M_MIN_Rabi,T2M_RANGE_Rabi,WS10M_Rabi
2009,Maharashtra,1011.7577083333332,2158.610208333333,0.7153698224852071,0.7214644970414201,0.7046449704142012,795.0366863905326,17.44903846153846,76.03275147928994,27.33647928994083,34.82436390532544,22.15628698224852,8.127588757396449,4.711360946745562,1518.44125,3414.046666666667,0.6163412228796844,0.6118540433925049,0.4443195266272189,172.7969822485207,9.590917159763311,51.7694674556213,24.645710059171595,35.23059171597634,14.06630177514793,14.494714003944772,2.825226824457593
2009,Punjab,1208.7441666666668,2645.418333333333,0.4509285714285714,0.4573571428571429,0.3914285714285714,371.00542857142864,13.265928571428573,46.627357142857136,31.422285714285707,40.93264285714286,22.554357142857143,11.590214285714286,2.534,1156.4083333333333,2670.168333333333,0.4301904761904762,0.4336190476190476,0.351047619047619,93.88085714285714,4.944095238095238,39.63757142857143,17.261095238095237,29.156333333333336,6.974571428571427,13.980666666666666,2.375666666666667
2009,Uttar Pradesh,1108.1504166666666,2397.5525,0.5386698717948718,0.5469711538461539,0.5311378205128205,632.2878846153847,15.568429487179486,64.25759615384615,27.718701923076924,36.11706730769231,20.241858974358973,9.85158653846154,3.194791666666667,1258.24,2901.6039583333327,0.4993910256410256,0.5014209401709403,0.457542735042735,129.7742948717949,6.463461538461538,50.01302350427351,16.67969017094017,28.260245726495725,5.663696581196581,14.138215811965813,2.626292735042735
2010,Gujarat,1063.927,2233.491,0.7268965517241379,0.7434770114942529,0.7426111111111111,1031.3747777777778,19.359972222222225,78.7518888888889,28.847250000000003,35.33372222222222,24.387666666666668,6.076499999999999,4.81175,1481.9846666666667,3334.959,0.5613409961685824,0.5631417624521072,0.4557962962962963,114.52,9.744685185185183,52.62270370370371,23.968092592592598,33.58181481481481,14.835462962962964,12.469611111111112,3.407203703703704
2010,Haryana,1081.93375,2330.4275,0.5085714285714286,0.5202857142857144,0.5117142857142858,754.84,16.8105,62.00178571428572,31.12228571428572,40.08057142857143,22.623,9.346142857142857,3.028,1188.479375,2746.42,0.4222857142857143,0.4254761904761905,0.3593809523809523,60.64085714285714,6.167999999999999,43.1424761904762,19.552,31.45819047619048,8.259619047619049,14.781761904761906,2.422428571428571
2010,Maharashtra,958.2804166666668,2021.423125,0.7921745562130178,0.8024112426035502,0.7889497041420117,1102.965976331361,18.04727810650888,80.23023668639053,26.867485207100597,34.02704142011834,21.735310650887573,7.087692307692308,4.2511094674556205,1470.3677083333332,3282.4708333333333,0.6587869822485207,0.6564201183431954,0.5328303747534516,182.5024852071006,10.84915187376726,58.4901282051282,24.30759368836292,33.67602564102564,14.300581854043392,13.209250493096649,2.841528599605523
2010,Punjab,1102.506666666667,2385.790833333333,0.5529999999999999,0.5703571428571428,0.5493571428571429,744.0351428571428,15.779285714285717,61.45157142857144,29.418,38.22014285714286,21.02492857142857,9.689571428571428,2.4375714285714283,1156.04,2663.4483333333337,0.4517142857142857,0.4571428571428571,0.373,60.61571428571428,5.392761904761905,40.99704761904762,17.46557142857143,29.11333333333333,6.788857142857143,13.88495238095238,2.285142857142857
2010,Uttar Pradesh,1042.153125,2241.729791666666,0.5877403846153846,0.5985096153846154,0.5856410256410256,847.3891666666666,16.386682692307694,69.44375000000001,27.13003205128205,35.02820512820513,20.077051282051283,8.691490384615385,3.100272435897436,1249.1829166666666,2864.4129166666667,0.5162179487179488,0.5191132478632478,0.4808226495726496,78.17173076923078,6.979647435897436,52.65534188034187,16.751634615384614,28.12803418803419,6.150811965811965,13.842115384615385,2.528611111111112
2011,Gujarat,974.447,2055.7836666666662,0.6708333333333334,0.6839655172413794,0.6659999999999999,807.2963333333332,18.837,77.32847222222222,28.777361111111112,35.48338888888889,24.65961111111111,6.241777777777777,5.3636944444444445,1548.5356666666669,3482.492,0.5403639846743294,0.5402681992337165,0.4580185185185185,4.842777777777777,8.960425925925925,49.38231481481481,23.72407407407408,33.65885185185185,14.500333333333336,13.445944444444445,3.422518518518519
2011,Haryana,1091.328125,2343.949375,0.4934285714285714,0.5035,0.5025,644.8765714285715,17.654500000000002,64.70435714285713,30.85807142857143,39.79821428571429,23.566000000000003,9.176714285714286,2.965857142857143,1225.3975,2818.10625,0.422,0.4251428571428571,0.3822857142857143,42.42971428571428,6.0343333333333335,44.617,18.727571428571427,30.77928571428572,7.721380952380952,14.933714285714286,2.447380952380953
2011,Maharashtra,925.735,1962.2166666666667,0.7315236686390532,0.7388609467455621,0.7356804733727811,859.5089349112427,17.545665680473373,78.4203402366864,26.713431952662724,34.26387573964497,21.75449704142012,7.542218934911242,4.84991124260355,1566.560625,3542.43375,0.6071400394477316,0.6017258382642998,0.4435108481262327,63.336508875739646,9.12749506903353,50.49543392504932,23.98027613412229,34.479852071005915,13.61562130177515,15.45785996055227,2.8821005917159765
2011,Punjab,1092.3116666666667,2357.995,0.5432857142857143,0.5595714285714285,0.5467142857142858,670.472,16.672071428571428,63.86342857142857,29.40178571428572,38.00792857142857,21.6945,9.308,2.398357142857143,1150.285,2634.725,0.4691428571428571,0.4764761904761905,0.4268571428571428,54.24657142857143,5.4984285714285726,44.47947619047618,16.550809523809527,28.153428571428574,6.150190476190475,13.777476190476191,2.300619047619048
2011,Uttar Pradesh,1015.736875,2164.680625,0.688349358974359,0.7036858974358975,0.70875,1040.478846153846,17.535641025641027,77.44366987179487,25.851746794871797,33.0094391025641,19.899054487179487,7.701474358974359,3.0193429487179486,1250.43625,2888.7304166666663,0.5238995726495728,0.5258440170940171,0.4893696581196581,32.920064102564105,6.648279914529915,52.8976282051282,15.968557692307693,27.3311217948718,5.406698717948719,14.060950854700854,2.461089743589744
2012,Gujarat,1016.287,2154.758333333333,0.5677873563218392,0.5745402298850575,0.5555833333333333,494.7534444444444,18.294555555555554,73.01444444444444,29.30588888888889,35.91755555555556,24.952694444444443,6.990222222222223,5.742972222222222,1532.4033333333334,3478.505333333333,0.5049616858237548,0.5023371647509579,0.3606111111111111,7.849777777777778,7.877203703703703,44.21527777777778,23.281,33.71127777777778,13.00138888888889,13.919000000000002,3.606148148148148
2012,Haryana,1114.69625,2408.15,0.4566428571428572,0.4647142857142858,0.4234285714285714,537.8617142857142,15.208142857142857,53.67,32.27921428571429,42.11314285714285,24.25521428571429,10.388142857142856,3.4282142857142857,1212.34,2824.01625,0.3908095238095237,0.3914285714285714,0.3080952380952381,30.36485714285714,4.712333333333333,37.07376190476191,18.024571428571427,30.950952380952376,6.342571428571429,15.640571428571429,2.8596190476190477
2012,Maharashtra,935.1795833333332,1983.9904166666663,0.7254733727810649,0.7322633136094675,0.7081656804733727,822.5944378698225,17.2382100591716,76.94110946745562,26.894275147928997,34.89235207100592,21.86479289940829,7.640325443786982,4.980887573964496,1547.8170833333334,3510.739375000001,0.609792899408284,0.6046646942800787,0.4019822485207101,94.841775147929,8.804230769230768,48.43918145956607,24.09070019723866,34.86866863905326,12.071311637080868,15.263007889546351,2.9088067061143987
2012,Punjab,1141.381666666667,2481.6425,0.4721428571428571,0.4805714285714285,0.4159285714285714,447.37,14.034785714285713,51.11407142857143,31.11857142857143,40.92892857142856,22.858357142857145,10.777500000000002,2.845928571428572,1145.4658333333332,2651.158333333333,0.4398571428571429,0.4441904761904762,0.3732380952380952,68.52171428571428,4.648095238095238,41.33319047619048,15.753428571428572,28.398476190476188,5.046571428571429,14.14995238095238,2.630047619047619
2012,Uttar Pradesh,1025.2820833333333,2204.8179166666664,0.6068910256410256,0.6183814102564102,0.5999038461538462,864.5767948717948,16.050625,68.90690705128205,27.13334935897436,36.10240384615385,20.359134615384612,8.925592948717949,3.3052083333333337,1254.42125,2913.288958333333,0.5199786324786324,0.522232905982906,0.4901495726495726,60.17108974358975,6.082457264957266,51.939561965811976,15.201153846153844,27.131912393162395,3.847564102564102,14.378589743589744,2.7409401709401706
2013,Gujarat,1002.8646666666668,2103.641333333333,0.673735632183908,0.6872413793103449,0.6945555555555556,913.271777777778,18.92897222222222,78.76613888888889,28.423277777777777,35.17880555555556,24.541222222222224,5.978388888888889,5.304416666666667,1499.717666666667,3391.872,0.5415325670498083,0.5419731800766284,0.4295740740740741,43.72288888888889,8.79651851851852,49.008518518518514,23.337796296296293,33.022851851851854,13.23424074074074,12.94214814814815,3.481296296296296
2013,Haryana,1126.44125,2423.8125,0.5258571428571428,0.5384285714285714,0.5339285714285714,736.8465714285713,17.256,63.53807142857143,30.790142857142857,39.617714285714285,23.56314285714286,9.663428571428572,2.838714285714286,1176.87375,2716.29875,0.4211904761904761,0.4245714285714286,0.3833809523809524,143.54771428571428,6.307285714285714,47.01342857142857,18.18885714285714,29.89809523809524,6.754285714285715,14.53890476190476,2.701190476190476
2013,Maharashtra,858.1747916666666,1808.382708333333,0.7937721893491124,0.8038757396449704,0.8090976331360947,1066.0736686390533,17.88758875739645,82.77775147928995,25.94957100591716,33.07436390532544,21.690059171597632,6.652100591715977,4.8850739644970425,1484.2129166666666,3343.35125,0.6383136094674556,0.6351282051282051,0.4891617357001973,166.57609467455623,10.117810650887574,56.045,23.849378698224854,33.55857001972387,13.098570019723866,13.895473372781064,2.9714990138067066
2013,Punjab,1111.8108333333332,2410.1891666666666,0.5627142857142857,0.5803571428571428,0.5512142857142858,694.5268571428571,16.03557142857143,61.40635714285714,29.65871428571429,38.223,22.138,9.718142857142857,2.4337857142857144,1106.6,2546.88,0.4693809523809524,0.4770952380952381,0.4283809523809523,170.01771428571428,5.921571428571429,47.87966666666667,16.33704761904762,27.47657142857143,5.532666666666667,13.306857142857142,2.4549047619047624
2013,Uttar Pradesh,1001.3245833333332,2144.4535416666668,0.6907211538461538,0.7064102564102563,0.7187339743589743,1053.1576923076923,17.829134615384614,78.38525641025643,25.7867467948718,32.87583333333333,20.11379807692308,7.696875,2.8632852564102564,1196.1095833333334,2763.174583333333,0.5564423076923077,0.5611324786324786,0.5490384615384615,233.5650641025641,7.299412393162394,59.15149572649572,15.333824786324788,26.674455128205125,4.469797008547008,13.493760683760684,2.688333333333333
2014,Gujarat,1113.314,2364.6770000000006,0.6186206896551725,0.6279310344827586,0.5927222222222222,601.9913333333332,18.10055555555556,72.7713888888889,29.37713888888889,36.42333333333333,24.688805555555557,7.394611111111111,5.558805555555557,1470.2916666666663,3326.921333333333,0.5024329501915709,0.5004597701149426,0.3794259259259259,21.337,8.604981481481481,46.63944444444444,23.718185185185188,33.61042592592593,13.997796296296295,12.95301851851852,3.4315740740740743
2014,Haryana,1191.9981249999998,2587.5168750000003,0.4060714285714286,0.4090714285714286,0.3539285714285713,370.2802857142857,14.275928571428572,47.99264285714286,32.91557142857143,42.253928571428574,24.701785714285712,11.374928571428573,3.439857142857143,1139.5875,2639.303125,0.3823809523809524,0.3830476190476191,0.3141428571428571,111.32285714285716,5.40104761904762,41.23714285714286,18.38709523809524,30.58947619047619,7.588142857142858,14.618380952380951,2.557238095238095
2014,Maharashtra,991.269375,2116.584791666667,0.6968639053254437,0.702352071005917,0.6658284023668639,763.6491124260356,16.866405325443786,72.80359467455621,27.74284023668639,36.43772189349112,22.15008875739645,8.485192307692307,4.9157692307692304,1469.4733333333334,3305.724375,0.6016173570019724,0.5977712031558186,0.4702268244575937,125.7960946745562,9.99629191321499,55.30829388560159,23.6423865877712,34.17938856015779,12.86275147928994,14.265641025641024,2.922396449704141
2014,Punjab,1169.440833333333,2553.7208333333338,0.4811428571428571,0.4908571428571429,0.4273571428571429,504.9645714285714,13.658,49.89778571428572,31.12757142857143,39.683,23.13357142857143,10.806785714285713,2.782857142857143,1080.295,2494.145833333333,0.4648571428571428,0.4719047619047619,0.4208095238095238,130.57885714285715,5.515285714285715,46.19080952380953,15.967666666666666,27.409333333333336,6.053523809523809,13.255333333333336,2.381904761904762
2014,Uttar Pradesh,1090.8541666666663,2365.0145833333336,0.5649679487179486,0.5732051282051283,0.563125,694.7376923076923,15.762820512820513,65.68793269230768,27.65911858974359,36.36517628205128,20.503461538461536,9.515464743589742,3.214150641025641,1170.6091666666666,2696.8562500000003,0.5139636752136751,0.5165598290598291,0.5003311965811966,181.69942307692304,6.606858974358974,54.317756410256415,15.568418803418805,27.22868589743589,4.592318376068376,13.72580128205128,2.6423931623931622
2015,Gujarat,1067.9596666666666,2275.574,0.6148275862068966,0.6240517241379311,0.6351666666666667,648.203111111111,18.265138888888888,74.4101111111111,28.92861111111111,36.164777777777786,24.051111111111112,7.310305555555555,5.414861111111112,1475.2736666666665,3336.362666666667,0.4884291187739464,0.4853639846743294,0.3386296296296296,26.544444444444444,8.309962962962961,43.375925925925934,24.497888888888884,35.18861111111111,14.18688888888889,13.350148148148149,3.434481481481481
2015,Haryana,1145.265,2490.4775,0.4488571428571428,0.4547857142857142,0.4317142857142857,499.6771428571428,15.132357142857142,54.42521428571429,31.23542857142857,40.59235714285714,22.759,11.002857142857142,3.075214285714286,1145.919375,2647.938125,0.3734285714285715,0.3736666666666667,0.3065238095238095,138.49457142857142,5.647285714285714,41.24157142857143,19.067428571428568,31.724238095238093,7.57952380952381,14.777095238095235,2.6398571428571427
2015,Maharashtra,998.5308333333334,2138.0329166666666,0.6981065088757397,0.7041863905325444,0.6864940828402367,734.6469822485208,17.204260355029582,75.18894970414202,27.26051775147929,35.5478550295858,21.504985207100592,8.34664201183432,4.562396449704141,1490.6933333333334,3359.205833333333,0.5874063116370808,0.5823471400394477,0.4086587771203155,92.37497041420116,9.56404339250493,49.91435897435897,24.65328402366864,35.35130177514793,13.602652859960552,14.752376725838266,2.858757396449704
2015,Punjab,1135.4558333333334,2484.4066666666668,0.5136428571428571,0.5267857142857143,0.4920714285714285,546.5128571428571,14.46385714285714,55.39785714285714,29.65942857142857,38.76271428571428,21.65378571428571,10.646142857142856,2.624428571428572,1081.236666666667,2486.864166666667,0.4610476190476191,0.4679523809523809,0.4180952380952381,224.414,5.8315238095238096,47.47580952380952,16.640142857142855,28.756428571428568,6.177095238095237,13.109142857142857,2.423857142857143
2015,Uttar Pradesh,1093.8510416666668,2378.0081250000003,0.5898878205128205,0.598573717948718,0.5895352564102564,719.224423076923,15.93235576923077,67.94584935897436,26.939455128205125,35.510272435897434,19.42775641025641,9.284855769230768,3.1605288461538463,1159.540208333333,2690.085208333334,0.4784188034188033,0.4790064102564102,0.4459188034188033,166.94583333333333,6.435373931623932,50.2403952991453,16.604145299145298,28.6891452991453,5.356634615384617,14.12186965811966,2.5498397435897435
2016,Gujarat,1036.5500000000002,2187.850333333333,0.5996551724137932,0.6076149425287356,0.5848611111111112,553.5251111111111,18.17233333333333,74.0245,29.036250000000003,35.912499999999994,24.482333333333337,7.235444444444444,5.378888888888888,1506.0213333333334,3402.223,0.5016666666666666,0.4987931034482759,0.3347037037037036,50.39888888888889,8.36124074074074,44.77214814814815,24.451814814814814,34.71081481481482,15.218703703703705,13.525925925925923,3.2454259259259257
2016,Haryana,1119.8525,2425.24875,0.4621428571428571,0.4693571428571428,0.4615714285714286,520.5868571428572,16.435357142857143,58.22478571428572,31.601071428571423,40.135714285714286,24.5695,10.278214285714284,2.699285714285714,1190.49625,2763.87125,0.3562857142857142,0.3537142857142856,0.218047619047619,41.92428571428572,4.637380952380952,30.805666666666667,20.2902380952381,32.70638095238095,9.113571428571428,15.723428571428572,2.591142857142857
2016,Maharashtra,901.32875,1910.3760416666669,0.7506065088757398,0.7594082840236684,0.7496449704142012,1011.3604733727808,17.586508875739643,79.17557692307692,26.68284023668639,34.248002958579875,21.878298816568048,7.46139053254438,4.702781065088757,1522.3629166666665,3453.201458333333,0.6165581854043393,0.6112524654832348,0.4147140039447732,72.26076923076923,8.831439842209074,48.62568047337279,24.121844181459565,35.226518737672585,13.417357001972386,15.215285996055227,2.8484615384615384
2016,Punjab,1131.4775000000002,2463.5916666666667,0.5199999999999999,0.5335,0.508,563.0257142857143,15.655642857142858,57.97264285714287,30.25264285714286,38.31278571428572,23.122714285714284,10.181571428571427,2.382714285714285,1136.3166666666666,2638.8025,0.4303333333333333,0.4330476190476189,0.327047619047619,98.20942857142856,4.758095238095239,36.10561904761905,18.003380952380954,29.867761904761903,7.506857142857142,14.112,2.3636190476190477
2016,Uttar Pradesh,1009.3127083333334,2167.4489583333334,0.6487660256410257,0.662051282051282,0.6664743589743589,909.910641025641,17.402516025641027,74.65945512820512,26.58871794871795,34.038862179487175,20.731666666666666,7.881650641025641,2.8936378205128204,1224.5045833333331,2845.1262500000003,0.4932051282051282,0.4940811965811966,0.4247435897435898,72.97102564102565,5.959732905982906,44.761036324786325,17.193856837606837,29.076709401709405,6.380363247863248,14.549957264957266,2.554700854700855
2017,Gujarat,1027.2543333333333,2162.547,0.6789942528735632,0.6923850574712642,0.7078888888888889,763.8214444444444,18.91755555555556,78.24999999999999,28.539166666666667,34.91908333333333,24.38411111111111,6.426,5.172333333333333,1471.3263333333332,3338.507,0.5013026819923371,0.4980651340996169,0.3446666666666667,19.506666666666664,8.144537037037038,43.823314814814815,24.163648148148145,34.795796296296295,14.03625925925926,13.56025925925926,3.450462962962963
2017,Haryana,1110.824375,2397.74375,0.4398571428571428,0.4457857142857143,0.4299285714285714,487.4225714285715,16.01064285714286,56.389571428571415,31.460714285714285,40.95692857142858,23.86435714285714,10.595428571428572,2.9795714285714285,1182.7025,2752.7,0.3717142857142858,0.371047619047619,0.2843809523809523,72.74885714285713,4.942428571428572,36.82319047619048,19.340476190476192,32.649476190476186,7.4507142857142865,15.33509523809524,2.653523809523809
2017,Maharashtra,945.198125,2007.0504166666667,0.7287130177514793,0.7365384615384616,0.7416568047337277,896.112899408284,17.822884615384616,78.61921597633136,26.932426035502964,34.5616124260355,21.883831360946743,7.799068047337278,4.372278106508876,1512.6883333333333,3435.726458333333,0.617475345167653,0.6127021696252465,0.422189349112426,107.9385798816568,8.995571992110454,49.354970414201176,24.074615384615385,34.96661735700198,13.240611439842208,15.13449704142012,2.753836291913215
2017,Punjab,1120.8241666666668,2442.0733333333333,0.5304285714285715,0.5447857142857142,0.5251428571428571,593.8782857142857,15.600214285714287,59.05085714285714,29.67614285714286,38.905142857142856,22.13692857142857,10.138571428571428,2.4667142857142856,1114.9816666666666,2583.4725,0.4540476190476191,0.459904761904762,0.3946190476190476,167.0242857142857,5.151857142857144,43.18557142857143,16.879428571428573,29.31109523809524,5.859809523809524,13.651380952380954,2.388619047619048
2017,Uttar Pradesh,1000.6141666666666,2147.2385416666666,0.6109615384615383,0.6220032051282052,0.6295673076923076,772.6860256410256,16.939839743589744,72.09876602564103,26.78892628205128,34.74801282051283,20.56969551282051,8.476634615384615,3.004230769230769,1238.6672916666666,2863.5316666666668,0.4769551282051282,0.4770192307692307,0.4177457264957265,46.77352564102564,6.146688034188035,46.43496794871794,17.130021367521366,29.642585470085475,5.640726495726496,14.541282051282051,2.633151709401709
2018,Gujarat,981.2686666666668,2081.978666666667,0.5907471264367816,0.5973275862068965,0.5680555555555555,480.0466666666666,17.818583333333333,73.00680555555556,28.93611111111111,36.181916666666666,24.191388888888888,7.396750000000001,5.795527777777778,1478.8656666666668,3357.760333333334,0.4784674329501915,0.4737739463601533,0.2721296296296296,1.533222222222222,7.610759259259258,39.26822222222223,24.98492592592593,35.2714074074074,15.510092592592594,13.725888888888887,3.192203703703704
2018,Haryana,1047.5575,2248.753125,0.4969285714285714,0.5081428571428572,0.5034285714285713,672.5168571428571,17.007642857142855,62.07650000000001,30.98342857142857,39.74935714285714,23.65421428571429,9.613071428571429,2.976928571428572,1221.7425,2832.673125,0.3955238095238094,0.397047619047619,0.307047619047619,28.898,5.257809523809524,38.25438095238095,19.22257142857143,31.997,8.42757142857143,15.43861904761905,2.630761904761905
2018,Maharashtra,892.1068750000001,1897.866041666667,0.7194674556213018,0.7261390532544378,0.7207396449704142,774.017100591716,17.15834319526627,77.3378550295858,26.618431952662725,34.54988165680473,21.615059171597636,8.071020710059173,4.985917159763313,1473.2354166666669,3354.750833333333,0.5786094674556214,0.5721794871794872,0.3366568047337278,40.10544378698225,8.168629191321498,42.617938856015776,24.799556213017752,35.68214003944773,13.713155818540434,15.415966469428009,2.698224852071006
2018,Punjab,1078.736666666667,2325.2008333333333,0.5627142857142858,0.5820000000000001,0.5633571428571429,810.9305714285713,16.369642857142857,62.846428571428575,29.43414285714286,38.001642857142855,22.09571428571428,9.587571428571428,2.5423571428571425,1169.4733333333334,2711.369166666667,0.4813809523809523,0.4902380952380952,0.4292857142857142,84.02714285714285,5.298761904761904,43.10604761904762,16.722619047619048,28.791809523809523,6.448190476190476,13.877857142857144,2.3778571428571422
2018,Uttar Pradesh,956.4014583333332,2044.2091666666668,0.6575320512820513,0.6710576923076923,0.6659455128205128,917.4651282051282,17.216971153846153,73.8523076923077,26.66770833333333,34.210208333333334,20.300977564102567,8.127243589743589,3.2858012820512825,1262.2170833333332,2917.449375,0.4876709401709401,0.487542735042735,0.4132905982905983,23.210448717948715,5.8574145299145295,45.620138888888896,16.768098290598292,28.53586538461538,6.206431623931624,14.623055555555558,2.633643162393162
