year,state,crop,season,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
2008,Punjab,Gram,Rabi,2900.0,3400.0,1.1724137931034482
2008,Punjab,Groundnut,Kharif,2700.0,2500.0,0.925925925925926
2008,Punjab,Jowar,Kharif,100.0,100.0,1.0
2008,Punjab,Maize,Kharif,151000.0,514000.0,3.403973509933775
2008,Punjab,Masoor,Rabi,1100.0,600.0,0.5454545454545454
2008,Punjab,Moong,Kharif,8900.0,7900.0,0.8876404494382022
2008,Punjab,Paddy,Kharif,2735000.0,11000000.0,4.021937842778794
2008,Punjab,Rapeseed & Mustard,Rabi,27000.0,33000.0,1.2222222222222223
2008,Punjab,Sesame,Kharif,8300.0,2800.0,0.3373493975903614
2008,Punjab,Tur,Kharif,5900.0,5700.0,0.9661016949152542
2008,Punjab,Urad,Kharif,2900.0,1400.0,0.4827586206896552
2008,Punjab,Wheat,Rabi,3466000.0,15733000.0,4.539238315060588
2008,Uttar Pradesh,Bajra,Kharif,809300.0,1302073.0,1.608887927838873
2008,Uttar Pradesh,Barley,Rabi,171861.0,376048.0,2.1880938665549485
2008,Uttar Pradesh,Cotton,Kharif,3556.0,132.82312925170066,0.037351836122525496
2008,Uttar Pradesh,Gram,Rabi,554434.0,561508.0,1.0127589577839742
2008,Uttar Pradesh,Groundnut,Kharif,94534.0,67482.0,0.7138384073455053
2008,Uttar Pradesh,Jowar,Kharif,192564.0,195473.0,1.015106665835774
2008,Uttar Pradesh,Maize,Kharif,769793.0,1151245.0,1.4955254204701784
2008,Uttar Pradesh,Maize,Rabi,3617.0,9495.0,2.625103677080453
2008,Uttar Pradesh,Masoor,Rabi,520736.0,459705.0,0.8827985773981442
2008,Uttar Pradesh,Moong,Kharif,30518.0,11286.0,0.3698145356838587
2008,Uttar Pradesh,Paddy,Kharif,6011761.0,13051365.0,2.1709720329866737
2008,Uttar Pradesh,Rapeseed & Mustard,Rabi,656347.0,736849.0,1.1226515852133094
2008,Uttar Pradesh,Sesame,Kharif,192438.0,31736.0,0.1649154532888515
2008,Uttar Pradesh,Soybean,Kharif,10599.0,9104.0,0.8589489574488159
2008,Uttar Pradesh,Tur,Kharif,314785.0,287720.0,0.9140206807821212
2008,Uttar Pradesh,Urad,Kharif,362921.0,195349.0,0.538268659019456
2008,Uttar Pradesh,Wheat,Rabi,9513039.0,28554178.0,3.001583195443643
2009,Gujarat,Bajra,Kharif,498800.0,432400.0,0.8668805132317562
2009,Gujarat,Cotton,Kharif,2464400.0,1258673.469387755,0.5107423589465002
2009,Gujarat,Gram,Rabi,132200.0,124900.0,0.9447806354009076
2009,Gujarat,Groundnut,Kharif,1757600.0,1633200.0,0.9292216659080564
2009,Gujarat,Jowar,Kharif,111800.0,118400.0,1.0590339892665477
2009,Gujarat,Jowar,Rabi,51600.0,52900.0,1.0251937984496124
2009,Gujarat,Maize,Kharif,411700.0,396600.0,0.963322807869808
2009,Gujarat,Moong,Kharif,165500.0,59700.0,0.3607250755287009
2009,Gujarat,Paddy,Kharif,658500.0,1228400.0,1.8654517843583904
2009,Gujarat,Ragi,Kharif,14700.0,11000.0,0.7482993197278912
2009,Gujarat,Rapeseed & Mustard,Rabi,216000.0,341400.0,1.5805555555555555
2009,Gujarat,Sesame,Kharif,225900.0,80400.0,0.3559096945551129
2009,Gujarat,Tur,Kharif,266600.0,241500.0,0.9058514628657164
2009,Gujarat,Urad,Kharif,97900.0,50500.0,0.515832482124617
2009,Gujarat,Wheat,Rabi,878000.0,2351300.0,2.6780182232346244
2009,Haryana,Bajra,Kharif,583809.0,930000.0,1.5929867473779953
2009,Haryana,Barley,Rabi,42096.0,137000.0,3.254465982516153
2009,Haryana,Cotton,Kharif,505082.0,326190.47619047615,0.6458168697171472
2009,Haryana,Gram,Rabi,84031.0,62000.0,0.7378229462936298
2009,Haryana,Groundnut,Kharif,1729.0,1600.0,0.9253903990746096
2009,Haryana,Jowar,Kharif,77671.0,390.0,0.0050211790758455
2009,Haryana,Maize,Kharif,12199.0,26000.0,2.13132223952783
2009,Haryana,Masoor,Rabi,4646.0,3600.0,0.7748600947051227
2009,Haryana,Moong,Kharif,14899.0,6600.0,0.4429827505201691
2009,Haryana,Paddy,Kharif,1206435.0,3628000.0,3.0072071848048174
2009,Haryana,Sesame,Kharif,2990.0,1200.0,0.4013377926421405
2009,Haryana,Sunflower,Rabi,6189.0,11100.0,1.793504604944256
2009,Haryana,Tur,Kharif,19853.0,21600.0,1.087996776305848
2009,Haryana,Urad,Kharif,2964.0,1100.0,0.3711201079622132
2009,Haryana,Wheat,Rabi,2487756.0,10488000.0,4.215847534886862
2009,Maharashtra,Bajra,Kharif,1033500.0,766300.0,0.7414610546686018
2009,Maharashtra,Cotton,Kharif,3391500.0,869251.7006802721,0.25630302246211767
2009,Maharashtra,Gram,Rabi,1291400.0,1114400.0,0.862939445562955
2009,Maharashtra,Groundnut,Kharif,260400.0,263800.0,1.0130568356374807
2009,Maharashtra,Jowar,Kharif,1064300.0,1151844.0,1.0822550032885463
2009,Maharashtra,Jowar,Rabi,3112000.0,2413700.0,0.7756105398457583
2009,Maharashtra,Maize,Kharif,673000.0,1530600.0,2.274294205052006
2009,Maharashtra,Maize,Rabi,101400.0,267200.0,2.635108481262328
2009,Maharashtra,Moong,Kharif,427700.0,142000.0,0.3320084171148001
2009,Maharashtra,Paddy,Kharif,1450000.0,2138100.0,1.4745517241379311
2009,Maharashtra,Ragi,Kharif,120200.0,108700.0,0.9043261231281198
2009,Maharashtra,Rapeseed & Mustard,Rabi,5800.0,2240.0,0.3862068965517241
2009,Maharashtra,Safflower,Rabi,188100.0,108900.0,0.5789473684210527
2009,Maharashtra,Sesame,Kharif,52100.0,13500.0,0.2591170825335892
2009,Maharashtra,Sesame,Rabi,2500.0,500.0,0.2
2009,Maharashtra,Soybean,Kharif,3019100.0,2197000.0,0.7277003080388195
2009,Maharashtra,Sunflower,Kharif,74000.0,30826.0,0.4165675675675676
2009,Maharashtra,Sunflower,Rabi,140600.0,79700.0,0.5668563300142248
2009,Maharashtra,Tur,Kharif,1093200.0,919100.0,0.8407427735089645
2009,Maharashtra,Urad,Kharif,353500.0,117700.0,0.3329561527581329
2009,Maharashtra,Wheat,Rabi,1080900.0,1740200.0,1.6099546674067906
2009,Punjab,Bajra,Kharif,3000.0,4000.0,1.3333333333333333
2009,Punjab,Barley,Rabi,14000.0,47000.0,3.357142857142857
2009,Punjab,Cotton,Kharif,511000.0,341156.462585034,0.6676251713992838
2009,Punjab,Gram,Rabi,3000.0,3400.0,1.1333333333333333
2009,Punjab,Groundnut,Kharif,2500.0,3100.0,1.24
2009,Punjab,Jowar,Kharif,100.0,100.0,1.0
2009,Punjab,Maize,Kharif,139000.0,475000.0,3.41726618705036
2009,Punjab,Masoor,Rabi,1100.0,700.0,0.6363636363636364
2009,Punjab,Moong,Kharif,7000.0,6400.0,0.9142857142857144
2009,Punjab,Paddy,Kharif,2802000.0,11236000.0,4.009992862241257
2009,Punjab,Rapeseed & Mustard,Rabi,30000.0,39000.0,1.3
2009,Punjab,Sesame,Kharif,7000.0,2600.0,0.3714285714285714
2009,Punjab,Tur,Kharif,4600.0,4400.0,0.9565217391304348
2009,Punjab,Urad,Kharif,2800.0,1400.0,0.5
2009,Punjab,Wheat,Rabi,3522000.0,15169000.0,4.306927881885293
2009,Uttar Pradesh,Bajra,Kharif,848617.0,1388711.0,1.636440231576789
2009,Uttar Pradesh,Barley,Rabi,171382.0,362278.0,2.113862599339487
2009,Uttar Pradesh,Cotton,Kharif,4971.0,142.51700680272108,0.028669685536656817
2009,Uttar Pradesh,Gram,Rabi,618202.0,508556.0,0.8226372609600099
2009,Uttar Pradesh,Groundnut,Kharif,90652.0,61093.0,0.6739288708467546
2009,Uttar Pradesh,Jowar,Kharif,190976.0,169571.0,0.8879178535522788
2009,Uttar Pradesh,Maize,Kharif,674808.0,982139.0,1.4554347310642437
2009,Uttar Pradesh,Maize,Rabi,4636.0,14162.0,3.054788610871441
2009,Uttar Pradesh,Masoor,Rabi,592405.0,475940.0,0.8034030772866536
2009,Uttar Pradesh,Moong,Kharif,35348.0,5227.0,0.1478725811927124
2009,Uttar Pradesh,Paddy,Kharif,5148046.0,10714990.0,2.0813702907860576
2009,Uttar Pradesh,Rapeseed & Mustard,Rabi,613276.0,682489.0,1.1128578323625904
2009,Uttar Pradesh,Sesame,Kharif,331799.0,34504.0,0.1039906690496354
2009,Uttar Pradesh,Soybean,Kharif,7169.0,7563.0,1.0549588506067793
2009,Uttar Pradesh,Tur,Kharif,304747.0,201685.0,0.661811272957568
2009,Uttar Pradesh,Urad,Kharif,501548.0,191479.0,0.3817760214376291
2009,Uttar Pradesh,Wheat,Rabi,9668152.0,27518022.0,2.846254589294831
2010,Gujarat,Bajra,Kharif,489500.0,559200.0,1.1423901940755874
2010,Gujarat,Cotton,Kharif,2623200.0,1670969.387755102,0.6369965644080139
2010,Gujarat,Gram,Rabi,175500.0,199800.0,1.1384615384615384
2010,Gujarat,Groundnut,Kharif,1691200.0,3159100.0,1.8679635761589404
2010,Gujarat,Jowar,Kharif,76400.0,80700.0,1.056282722513089
2010,Gujarat,Jowar,Rabi,49400.0,58300.0,1.180161943319838
2010,Gujarat,Maize,Kharif,422500.0,692100.0,1.6381065088757396
2010,Gujarat,Maize,Rabi,110000.0,220000.0,2.0
2010,Gujarat,Moong,Kharif,177400.0,89200.0,0.5028184892897407
2010,Gujarat,Paddy,Kharif,728300.0,1423800.0,1.9549636138953728
2010,Gujarat,Ragi,Kharif,20000.0,13900.0,0.695
2010,Gujarat,Rapeseed & Mustard,Rabi,222700.0,349200.0,1.5680287382128424
2010,Gujarat,Sesame,Kharif,213800.0,88500.0,0.4139382600561272
2010,Gujarat,Soybean,Kharif,84000.0,68100.0,0.8107142857142857
2010,Gujarat,Tur,Kharif,276700.0,272900.0,0.986266714853632
2010,Gujarat,Urad,Kharif,102100.0,68700.0,0.672869735553379
2010,Gujarat,Wheat,Rabi,1588600.0,5013400.0,3.155860506106005
2010,Haryana,Bajra,Kharif,659592.0,1183000.0,1.7935329718977793
2010,Haryana,Barley,Rabi,37269.0,130000.0,3.488153693418122
2010,Haryana,Cotton,Kharif,493228.0,297108.84353741497,0.6023762712932252
2010,Haryana,Gram,Rabi,111521.0,110000.0,0.9863613131159154
2010,Haryana,Groundnut,Kharif,2318.0,2400.0,1.035375323554789
2010,Haryana,Jowar,Kharif,70846.0,38000.0,0.5363746718233916
2010,Haryana,Maize,Kharif,9662.0,19000.0,1.9664665700683088
2010,Haryana,Masoor,Rabi,3663.0,3300.0,0.9009009009009008
2010,Haryana,Moong,Kharif,25983.0,11900.0,0.4579917638455913
2010,Haryana,Paddy,Kharif,1243281.0,3465000.0,2.786980578002881
2010,Haryana,Rapeseed & Mustard,Rabi,509709.0,953000.0,1.8696942765381817
2010,Haryana,Sesame,Kharif,3268.0,1400.0,0.4283965728274174
2010,Haryana,Soybean,Kharif,2.0,,
2010,Haryana,Sunflower,Kharif,4002.0,7400.0,1.8490754622688657
2010,Haryana,Tur,Kharif,21927.0,23700.0,1.0808592146668492
2010,Haryana,Urad,Kharif,1387.0,700.0,0.5046863734679163
2010,Haryana,Wheat,Rabi,2503963.0,11578000.0,4.623870240894135
2010,Maharashtra,Bajra,Kharif,1034600.0,1123500.0,1.0859269282814614
2010,Maharashtra,Cotton,Kharif,3941900.0,1270833.3333333333,0.3223910635311229
2010,Maharashtra,Gram,Rabi,1437900.0,1300200.0,0.9042353432088462
2010,Maharashtra,Groundnut,Kharif,275200.0,345500.0,1.255450581395349
2010,Maharashtra,Jowar,Kharif,1031700.0,1367500.0,1.3254822138218474
2010,Maharashtra,Jowar,Rabi,3027500.0,2084800.0,0.6886209744013212
2010,Maharashtra,Maize,Kharif,730600.0,2208900.0,3.023405420202573
2010,Maharashtra,Maize,Rabi,137600.0,361800.0,2.629360465116279
2010,Maharashtra,Moong,Kharif,553700.0,372400.0,0.672566371681416
2010,Maharashtra,Paddy,Kharif,1486200.0,2625100.0,1.7663167810523484
2010,Maharashtra,Ragi,Kharif,120000.0,117500.0,0.9791666666666666
2010,Maharashtra,Rapeseed & Mustard,Rabi,7700.0,2860.0,0.3714285714285714
2010,Maharashtra,Safflower,Rabi,172900.0,93900.0,0.5430884904569115
2010,Maharashtra,Sesame,Kharif,52600.0,18830.0,0.3579847908745247
2010,Maharashtra,Sesame,Rabi,2900.0,906.0,0.3124137931034483
2010,Maharashtra,Soybean,Kharif,2729100.0,4316100.0,1.5815103880400132
2010,Maharashtra,Sunflower,Kharif,68800.0,35000.0,0.5087209302325582
2010,Maharashtra,Sunflower,Rabi,138800.0,89800.0,0.6469740634005764
2010,Maharashtra,Tur,Kharif,1301900.0,975800.0,0.7495199324064828
2010,Maharashtra,Urad,Kharif,481700.0,328700.0,0.6823749221507163
2010,Maharashtra,Wheat,Rabi,1306600.0,2300800.0,1.7609061686820755
2010,Punjab,Bajra,Kharif,3000.0,3000.0,1.0
2010,Punjab,Barley,Rabi,12000.0,44000.0,3.6666666666666665
2010,Punjab,Cotton,Kharif,483000.0,309863.9455782313,0.641540259996338
2010,Punjab,Gram,Rabi,2100.0,2700.0,1.2857142857142858
2010,Punjab,Groundnut,Kharif,2200.0,3900.0,1.7727272727272727
2010,Punjab,Maize,Kharif,133000.0,491000.0,3.691729323308271
2010,Punjab,Masoor,Rabi,1100.0,739.0,0.6718181818181819
2010,Punjab,Moong,Kharif,7800.0,6300.0,0.8076923076923077
2010,Punjab,Paddy,Kharif,2831000.0,10837000.0,3.827975980219004
2010,Punjab,Rapeseed & Mustard,Rabi,31000.0,41000.0,1.3225806451612905
2010,Punjab,Sesame,Kharif,5700.0,2300.0,0.4035087719298245
2010,Punjab,Tur,Kharif,4200.0,3900.0,0.9285714285714286
2010,Punjab,Urad,Kharif,2800.0,1600.0,0.5714285714285714
2010,Punjab,Wheat,Rabi,3510000.0,16472000.0,4.692877492877493
2010,Uttar Pradesh,Bajra,Kharif,935272.0,1556891.0,1.6646398053186666
2010,Uttar Pradesh,Barley,Rabi,162406.0,402239.0,2.476749627476817
2010,Uttar Pradesh,Cotton,Kharif,3734.0,114.45578231292517,0.03065232520431847
2010,Uttar Pradesh,Gram,Rabi,570289.0,530326.0,0.9299250029371072
2010,Uttar Pradesh,Groundnut,Kharif,85258.0,84246.0,0.9881301461446432
2010,Uttar Pradesh,Jowar,Kharif,201205.0,207513.0,1.0313511095648715
2010,Uttar Pradesh,Maize,Kharif,718026.0,1052727.0,1.4661405018759766
2010,Uttar Pradesh,Maize,Rabi,5492.0,16498.0,3.004005826656956
2010,Uttar Pradesh,Masoor,Rabi,586132.0,410968.0,0.7011526413845346
2010,Uttar Pradesh,Moong,Kharif,41377.0,19457.0,0.4702370882374266
2010,Uttar Pradesh,Paddy,Kharif,5631949.0,11938078.0,2.1197063396703344
2010,Uttar Pradesh,Rapeseed & Mustard,Rabi,603593.0,716960.0,1.1878202696187663
2010,Uttar Pradesh,Sesame,Kharif,335623.0,66157.0,0.1971170033043027
2010,Uttar Pradesh,Soybean,Kharif,10939.0,13475.0,1.2318310631684797
2010,Uttar Pradesh,Tur,Kharif,344186.0,308419.0,0.8960823508219393
2010,Uttar Pradesh,Urad,Kharif,494406.0,333778.0,0.6751091208440027
2010,Uttar Pradesh,Wheat,Rabi,9636540.0,30000632.0,3.1132161543458543
2011,Gujarat,Bajra,Kharif,433800.0,517300.0,1.1924850161364684
2011,Gujarat,Cotton,Kharif,3003100.0,1764387.7551020407,0.5875221454836804
2011,Gujarat,Gram,Rabi,239900.0,273300.0,1.1392246769487286
2011,Gujarat,Groundnut,Kharif,1454000.0,2273100.0,1.5633425034387896
2011,Gujarat,Jowar,Kharif,68200.0,80400.0,1.1788856304985338
2011,Gujarat,Jowar,Rabi,55800.0,59400.0,1.064516129032258
2011,Gujarat,Maize,Kharif,387000.0,539400.0,1.3937984496124032
2011,Gujarat,Maize,Rabi,106100.0,199900.0,1.884071630537229
2011,Gujarat,Moong,Kharif,200000.0,87700.0,0.4385
2011,Gujarat,Paddy,Kharif,751300.0,1521800.0,2.025555703447358
2011,Gujarat,Ragi,Kharif,16200.0,13300.0,0.8209876543209876
2011,Gujarat,Rapeseed & Mustard,Rabi,207600.0,327300.0,1.5765895953757223
2011,Gujarat,Sesame,Kharif,175700.0,81500.0,0.4638588503130336
2011,Gujarat,Soybean,Kharif,42100.0,33400.0,0.7933491686460807
2011,Gujarat,Tur,Kharif,244400.0,257500.0,1.0536006546644845
